Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
4,Trentino-Alto Adige,Maschi e femmine,64,93384,578,6.19460,93095,0.9935109,22.807,s
4,Trentino-Alto Adige,Maschi e femmine,65,92806,630,6.78547,92491,0.9929110,21.946,s
4,Trentino-Alto Adige,Maschi e femmine,66,92176,682,7.39467,91835,0.9923091,21.092,s
4,Trentino-Alto Adige,Maschi e femmine,67,91494,731,7.98940,91129,0.9915135,20.246,s
4,Trentino-Alto Adige,Maschi e femmine,68,90763,816,8.98769,90356,0.9904872,19.405,s
4,Trentino-Alto Adige,Maschi e femmine,69,89948,903,10.04263,89496,0.9894235,18.576,s
4,Trentino-Alto Adige,Maschi e femmine,70,89044,990,11.11580,88550,0.9881346,17.759,s
4,Trentino-Alto Adige,Maschi e femmine,71,88055,1112,12.62350,87499,0.9867181,16.953,s
4,Trentino-Alto Adige,Maschi e femmine,72,86943,1213,13.94868,86337,0.9851733,16.164,s
4,Trentino-Alto Adige,Maschi e femmine,73,85730,1347,15.71710,85057,0.9836047,15.385,s
4,Trentino-Alto Adige,Maschi e femmine,74,84383,1442,17.08429,83662,0.9824130,14.623,s
4,Trentino-Alto Adige,Maschi e femmine,75,82941,1501,18.09841,82191,0.9813431,13.869,s
4,Trentino-Alto Adige,Maschi e femmine,76,81440,1566,19.22568,80657,0.9798619,13.115,s
4,Trentino-Alto Adige,Maschi e femmine,77,79874,1683,21.06845,79033,0.9767120,12.362,s
4,Trentino-Alto Adige,Maschi e femmine,78,78192,1998,25.55531,77192,0.9720169,11.618,s
4,Trentino-Alto Adige,Maschi e femmine,79,76193,2322,30.47466,75032,0.9675758,10.909,s
4,Trentino-Alto Adige,Maschi e femmine,80,73871,2544,34.43498,72600,0.9632709,10.236,s
4,Trentino-Alto Adige,Maschi e femmine,81,71328,2789,39.10506,69933,0.9589347,9.584,s
4,Trentino-Alto Adige,Maschi e femmine,82,68538,2954,43.10522,67061,0.9547365,8.953,s
4,Trentino-Alto Adige,Maschi e femmine,83,65584,3116,47.51900,64026,0.9494691,8.334,s
4,Trentino-Alto Adige,Maschi e femmine,84,62468,3354,53.69307,60791,0.9425368,7.725,s
4,Trentino-Alto Adige,Maschi e femmine,85,59113,3632,61.44730,57297,0.9340794,7.135,s
4,Trentino-Alto Adige,Maschi e femmine,86,55481,3922,70.68667,53520,0.9231193,6.569,s
4,Trentino-Alto Adige,Maschi e femmine,87,51559,4308,83.54589,49406,0.9099921,6.031,s
4,Trentino-Alto Adige,Maschi e femmine,88,47252,4586,97.05901,44959,0.8949977,5.535,s
4,Trentino-Alto Adige,Maschi e femmine,89,42666,4855,113.79943,40238,0.8787716,5.076,s
4,Trentino-Alto Adige,Maschi e femmine,90,37810,4901,129.61143,35360,0.8636531,4.664,s
4,Trentino-Alto Adige,Maschi e femmine,91,32910,4742,144.08528,30539,0.8478783,4.284,s
4,Trentino-Alto Adige,Maschi e femmine,92,28168,4549,161.51105,25893,0.8304223,3.921,s
4,Trentino-Alto Adige,Maschi e femmine,93,23618,4232,179.19813,21502,0.8088226,3.580,s
4,Trentino-Alto Adige,Maschi e femmine,94,19386,3989,205.77203,17391,0.7802725,3.252,s
4,Trentino-Alto Adige,Maschi e femmine,95,15397,3654,237.29869,13570,0.7506145,2.965,s
4,Trentino-Alto Adige,Maschi e femmine,96,11743,3115,265.23283,10186,0.7260162,2.732,s
4,Trentino-Alto Adige,Maschi e femmine,97,8629,2467,285.89365,7395,0.7066725,2.538,s
4,Trentino-Alto Adige,Maschi e femmine,98,6162,1872,303.73761,5226,0.6862722,2.354,s
4,Trentino-Alto Adige,Maschi e femmine,99,4290,1408,328.07600,3586,0.6597225,2.163,s
4,Trentino-Alto Adige,Maschi e femmine,100,2883,1033,358.43666,2366,0.6257097,1.974,s
4,Trentino-Alto Adige,Maschi e femmine,101,1849,738,399.00131,1480,0.5893409,1.798,s
4,Trentino-Alto Adige,Maschi e femmine,102,1111,478,430.05656,872,0.5584811,1.660,s
4,Trentino-Alto Adige,Maschi e femmine,103,633,292,461.63038,487,0.5272240,1.535,s
4,Trentino-Alto Adige,Maschi e femmine,104,341,168,493.47842,257,0.4958051,1.423,s
4,Trentino-Alto Adige,Maschi e femmine,105,173,91,525.35188,127,0.4644584,1.321,s
4,Trentino-Alto Adige,Maschi e femmine,106,82,46,557.00955,59,0.4334091,1.230,s
4,Trentino-Alto Adige,Maschi e femmine,107,36,21,588.21954,26,0.4028690,1.149,s
4,Trentino-Alto Adige,Maschi e femmine,108,15,9,618.77242,10,0.3730275,1.076,s
4,Trentino-Alto Adige,Maschi e femmine,109,6,4,648.48225,4,0.3440524,1.010,s
4,Trentino-Alto Adige,Maschi e femmine,110,2,1,677.18507,1,0.3160895,0.952,s
4,Trentino-Alto Adige,Maschi e femmine,111,1,0,704.74413,0,0.2892597,0.899,s
4,Trentino-Alto Adige,Maschi e femmine,112,0,0,731.04847,0,0.2636615,0.853,s
4,Trentino-Alto Adige,Maschi e femmine,113,0,0,756.00762,0,0.2393742,0.811,s
4,Trentino-Alto Adige,Maschi e femmine,114,0,0,779.55350,0,0.2164570,0.773,s
4,Trentino-Alto Adige,Maschi e femmine,115,0,0,801.64016,0,0.1949495,0.740,s
4,Trentino-Alto Adige,Maschi e femmine,116,0,0,822.24329,0,0.1748720,0.710,s
4,Trentino-Alto Adige,Maschi e femmine,117,0,0,841.35628,0,0.1562281,0.684,s
4,Trentino-Alto Adige,Maschi e femmine,118,0,0,858.99835,0,0.1389991,0.661,s
4,Trentino-Alto Adige,Maschi e femmine,119,0,0,875.20287,0,0.1231525,0.640,s
4,Trentino-Alto Adige,Maschi,0,100000,213,2.12617,99800,0.9997513,82.178,s
4,Trentino-Alto Adige,Maschi,1,99787,25,0.24605,99775,0.9997773,81.352,s
4,Trentino-Alto Adige,Maschi,2,99763,20,0.19941,99753,0.9998526,80.372,s
4,Trentino-Alto Adige,Maschi,3,99743,10,0.09531,99738,0.9999151,79.388,s
4,Trentino-Alto Adige,Maschi,4,99733,7,0.07453,99730,0.9999263,78.395,s
4,Trentino-Alto Adige,Maschi,5,99726,7,0.07286,99722,0.9999333,77.401,s
4,Trentino-Alto Adige,Maschi,6,99719,6,0.06055,99716,0.9999286,76.407,s
4,Trentino-Alto Adige,Maschi,7,99713,8,0.08227,99709,0.9999062,75.411,s
4,Trentino-Alto Adige,Maschi,8,99704,11,0.10540,99699,0.9998925,74.417,s
4,Trentino-Alto Adige,Maschi,9,99694,11,0.10961,99689,0.9998958,73.425,s
4,Trentino-Alto Adige,Maschi,10,99683,10,0.09886,99678,0.9999093,72.433,s
4,Trentino-Alto Adige,Maschi,11,99673,8,0.08244,99669,0.9999201,71.440,s
4,Trentino-Alto Adige,Maschi,12,99665,8,0.07742,99661,0.9999194,70.446,s
4,Trentino-Alto Adige,Maschi,13,99657,8,0.08375,99653,0.9999072,69.452,s
4,Trentino-Alto Adige,Maschi,14,99649,10,0.10191,99644,0.9998836,68.457,s
4,Trentino-Alto Adige,Maschi,15,99639,13,0.13095,99632,0.9998459,67.464,s
4,Trentino-Alto Adige,Maschi,16,99626,18,0.17727,99617,0.9997900,66.473,s
4,Trentino-Alto Adige,Maschi,17,99608,24,0.24278,99596,0.9997170,65.485,s
4,Trentino-Alto Adige,Maschi,18,99584,32,0.32317,99568,0.9996388,64.500,s
4,Trentino-Alto Adige,Maschi,19,99552,40,0.39934,99532,0.9995702,63.521,s
4,Trentino-Alto Adige,Maschi,20,99512,46,0.46029,99489,0.9995140,62.546,s
4,Trentino-Alto Adige,Maschi,21,99466,51,0.51164,99441,0.9994924,61.575,s
4,Trentino-Alto Adige,Maschi,22,99415,50,0.50362,99390,0.9994778,60.606,s
4,Trentino-Alto Adige,Maschi,23,99365,54,0.54089,99338,0.9994218,59.636,s
4,Trentino-Alto Adige,Maschi,24,99311,61,0.61547,99281,0.9994489,58.668,s
4,Trentino-Alto Adige,Maschi,25,99250,48,0.48661,99226,0.9994941,57.704,s
4,Trentino-Alto Adige,Maschi,26,99202,52,0.52512,99176,0.9994432,56.732,s
4,Trentino-Alto Adige,Maschi,27,99150,58,0.58854,99121,0.9994040,55.762,s
4,Trentino-Alto Adige,Maschi,28,99092,60,0.60341,99062,0.9993840,54.794,s
4,Trentino-Alto Adige,Maschi,29,99032,62,0.62850,99001,0.9993444,53.827,s
4,Trentino-Alto Adige,Maschi,30,98970,68,0.68262,98936,0.9993429,52.861,s
4,Trentino-Alto Adige,Maschi,31,98902,62,0.63158,98871,0.9993831,51.896,s
4,Trentino-Alto Adige,Maschi,32,98840,60,0.60220,98810,0.9994046,50.929,s
4,Trentino-Alto Adige,Maschi,33,98780,58,0.58862,98751,0.9994171,49.959,s
4,Trentino-Alto Adige,Maschi,34,98722,57,0.57711,98693,0.9994068,48.988,s
4,Trentino-Alto Adige,Maschi,35,98665,60,0.60922,98635,0.9993584,48.016,s
4,Trentino-Alto Adige,Maschi,36,98605,66,0.67396,98572,0.9992916,47.045,s
4,Trentino-Alto Adige,Maschi,37,98538,73,0.74287,98502,0.9992216,46.077,s
4,Trentino-Alto Adige,Maschi,38,98465,80,0.81389,98425,0.9991411,45.111,s
4,Trentino-Alto Adige,Maschi,39,98385,89,0.90397,98340,0.9990898,44.147,s
4,Trentino-Alto Adige,Maschi,40,98296,90,0.91648,98251,0.9990767,43.186,s
4,Trentino-Alto Adige,Maschi,41,98206,91,0.93002,98160,0.9990956,42.226,s
4,Trentino-Alto Adige,Maschi,42,98115,86,0.87876,98071,0.9990507,41.264,s
4,Trentino-Alto Adige,Maschi,43,98028,100,1.01998,97978,0.9989286,40.300,s
4,Trentino-Alto Adige,Maschi,44,97928,110,1.12285,97873,0.9987909,39.341,s
4,Trentino-Alto Adige,Maschi,45,97818,127,1.29540,97755,0.9986167,38.385,s
4,Trentino-Alto Adige,Maschi,46,97692,144,1.47138,97620,0.9984027,37.434,s
4,Trentino-Alto Adige,Maschi,47,97548,168,1.72346,97464,0.9982328,36.488,s
4,Trentino-Alto Adige,Maschi,48,97380,176,1.81098,97292,0.9981860,35.550,s
4,Trentino-Alto Adige,Maschi,49,97204,177,1.81707,97115,0.9981415,34.614,s
4,Trentino-Alto Adige,Maschi,50,97027,184,1.89998,96935,0.9979379,33.676,s
4,Trentino-Alto Adige,Maschi,51,96843,215,2.22453,96735,0.9976261,32.739,s
4,Trentino-Alto Adige,Maschi,52,96627,244,2.52361,96505,0.9973123,31.811,s
4,Trentino-Alto Adige,Maschi,53,96383,275,2.85218,96246,0.9969608,30.890,s
4,Trentino-Alto Adige,Maschi,54,96108,310,3.22685,95953,0.9967425,29.977,s
4,Trentino-Alto Adige,Maschi,55,95798,315,3.28824,95641,0.9964839,29.073,s
4,Trentino-Alto Adige,Maschi,56,95483,358,3.74469,95304,0.9961748,28.167,s
4,Trentino-Alto Adige,Maschi,57,95126,372,3.90605,94940,0.9959900,27.271,s
4,Trentino-Alto Adige,Maschi,58,94754,390,4.11439,94559,0.9957751,26.376,s
4,Trentino-Alto Adige,Maschi,59,94364,409,4.33588,94160,0.9955968,25.483,s
4,Trentino-Alto Adige,Maschi,60,93955,420,4.47081,93745,0.9953546,24.591,s
4,Trentino-Alto Adige,Maschi,61,93535,451,4.82080,93310,0.9947540,23.700,s
4,Trentino-Alto Adige,Maschi,62,93084,528,5.67328,92820,0.9934656,22.812,s
4,Trentino-Alto Adige,Maschi,63,92556,685,7.40036,92214,0.9919664,21.939,s
4,Trentino-Alto Adige,Maschi,64,91871,797,8.67161,91473,0.9911297,21.099,s
4,Trentino-Alto Adige,Maschi,65,91074,826,9.07065,90661,0.9908135,20.279,s
4,Trentino-Alto Adige,Maschi,66,90248,840,9.30335,89828,0.9904216,19.460,s
4,Trentino-Alto Adige,Maschi,67,89409,881,9.85594,88968,0.9896224,18.638,s
4,Trentino-Alto Adige,Maschi,68,88527,965,10.90443,88045,0.9882103,17.819,s
4,Trentino-Alto Adige,Maschi,69,87562,1111,12.68477,87007,0.9864253,17.010,s
4,Trentino-Alto Adige,Maschi,70,86451,1251,14.47607,85826,0.9843770,16.222,s
4,Trentino-Alto Adige,Maschi,71,85200,1430,16.78680,84485,0.9824331,15.453,s
4,Trentino-Alto Adige,Maschi,72,83770,1538,18.36042,83001,0.9808351,14.708,s
4,Trentino-Alto Adige,Maschi,73,82232,1643,19.98445,81410,0.9794547,13.974,s
4,Trentino-Alto Adige,Maschi,74,80588,1702,21.11750,79737,0.9782911,13.249,s
4,Trentino-Alto Adige,Maschi,75,78887,1760,22.31306,78006,0.9765959,12.524,s
4,Trentino-Alto Adige,Maschi,76,77126,1891,24.52003,76181,0.9742856,11.798,s
4,Trentino-Alto Adige,Maschi,77,75235,2027,26.93883,74222,0.9697136,11.082,s
4,Trentino-Alto Adige,Maschi,78,73208,2469,33.72656,71974,0.9630336,10.375,s
4,Trentino-Alto Adige,Maschi,79,70739,2852,40.31924,69313,0.9572477,9.720,s
4,Trentino-Alto Adige,Maschi,80,67887,3074,45.28760,66350,0.9520791,9.107,s
4,Trentino-Alto Adige,Maschi,81,64813,3285,50.67907,63170,0.9476804,8.516,s
4,Trentino-Alto Adige,Maschi,82,61528,3325,54.04769,59865,0.9436563,7.943,s
4,Trentino-Alto Adige,Maschi,83,58203,3421,58.77092,56492,0.9371997,7.369,s
4,Trentino-Alto Adige,Maschi,84,54782,3675,67.08137,52945,0.9284780,6.798,s
4,Trentino-Alto Adige,Maschi,85,51107,3899,76.28202,49158,0.9174760,6.251,s
4,Trentino-Alto Adige,Maschi,86,47209,4215,89.28136,45101,0.9031657,5.725,s
4,Trentino-Alto Adige,Maschi,87,42994,4520,105.12769,40734,0.8862102,5.238,s
4,Trentino-Alto Adige,Maschi,88,38474,4750,123.46954,36099,0.8663940,4.794,s
4,Trentino-Alto Adige,Maschi,89,33724,4896,145.17031,31276,0.8468578,4.399,s
4,Trentino-Alto Adige,Maschi,90,28828,4684,162.46795,26486,0.8317910,4.061,s
4,Trentino-Alto Adige,Maschi,91,24144,4227,175.06381,22031,0.8157548,3.752,s
4,Trentino-Alto Adige,Maschi,92,19918,3891,195.37506,17972,0.7975334,3.442,s
4,Trentino-Alto Adige,Maschi,93,16026,3386,211.28012,14333,0.7768991,3.157,s
4,Trentino-Alto Adige,Maschi,94,12640,3009,238.08830,11135,0.7454936,2.868,s
4,Trentino-Alto Adige,Maschi,95,9631,2659,276.05499,8301,0.7056369,2.608,s
4,Trentino-Alto Adige,Maschi,96,6972,2229,319.65258,5858,0.6764163,2.412,s
4,Trentino-Alto Adige,Maschi,97,4743,1562,329.36173,3962,0.6724748,2.311,s
4,Trentino-Alto Adige,Maschi,98,3181,1033,324.78672,2665,0.6688127,2.200,s
4,Trentino-Alto Adige,Maschi,99,2148,732,340.66656,1782,0.6455885,2.018,s
4,Trentino-Alto Adige,Maschi,100,1416,531,375.25820,1150,0.5975998,1.803,s
4,Trentino-Alto Adige,Maschi,101,885,394,445.84546,688,0.5418616,1.585,s
4,Trentino-Alto Adige,Maschi,102,490,235,480.32174,373,0.5077158,1.458,s
4,Trentino-Alto Adige,Maschi,103,255,131,515.30325,189,0.4732104,1.344,s
4,Trentino-Alto Adige,Maschi,104,123,68,550.48773,90,0.4386370,1.242,s
4,Trentino-Alto Adige,Maschi,105,56,33,585.55657,39,0.4042943,1.150,s
4,Trentino-Alto Adige,Maschi,106,23,14,620.19422,16,0.3704752,1.068,s
4,Trentino-Alto Adige,Maschi,107,9,6,654.09139,6,0.3374601,0.994,s
4,Trentino-Alto Adige,Maschi,108,3,2,686.96420,2,0.3055048,0.929,s
4,Trentino-Alto Adige,Maschi,109,1,1,718.55295,1,0.2748397,0.872,s
4,Trentino-Alto Adige,Maschi,110,0,0,748.63681,0,0.2456589,0.821,s
4,Trentino-Alto Adige,Maschi,111,0,0,777.03457,0,0.2181202,0.776,s
4,Trentino-Alto Adige,Maschi,112,0,0,803.61076,0,0.1923414,0.736,s
4,Trentino-Alto Adige,Maschi,113,0,0,828.26993,0,0.1684045,0.701,s
4,Trentino-Alto Adige,Maschi,114,0,0,850.96062,0,0.1463535,0.670,s
4,Trentino-Alto Adige,Maschi,115,0,0,871.66760,0,0.1262005,0.644,s
4,Trentino-Alto Adige,Maschi,116,0,0,890.41162,0,0.1079264,0.621,s
4,Trentino-Alto Adige,Maschi,117,0,0,907.23960,0,0.0914885,0.600,s
4,Trentino-Alto Adige,Maschi,118,0,0,922.22344,0,0.0768220,0.583,s
4,Trentino-Alto Adige,Maschi,119,0,0,935.45140,0,0.0638468,0.568,s
4,Trentino-Alto Adige,Femmine,0,100000,231,2.31315,99782,0.9997094,86.495,s
4,Trentino-Alto Adige,Femmine,1,99769,31,0.30775,99753,0.9997471,85.695,s
4,Trentino-Alto Adige,Femmine,2,99738,20,0.19811,99728,0.9998310,84.721,s
4,Trentino-Alto Adige,Femmine,3,99718,14,0.13988,99711,0.9998735,83.738,s
4,Trentino-Alto Adige,Femmine,4,99704,11,0.11320,99699,0.9998864,82.749,s
4,Trentino-Alto Adige,Femmine,5,99693,11,0.11395,99687,0.9998999,81.759,s
4,Trentino-Alto Adige,Femmine,6,99682,9,0.08630,99677,0.9999086,80.768,s
4,Trentino-Alto Adige,Femmine,7,99673,10,0.09645,99668,0.9998934,79.775,s
4,Trentino-Alto Adige,Femmine,8,99663,12,0.11667,99658,0.9998927,78.782,s
4,Trentino-Alto Adige,Femmine,9,99652,10,0.09796,99647,0.9998868,77.791,s
4,Trentino-Alto Adige,Femmine,10,99642,13,0.12836,99636,0.9998759,76.799,s
4,Trentino-Alto Adige,Femmine,11,99629,12,0.11982,99623,0.9998823,75.809,s
4,Trentino-Alto Adige,Femmine,12,99617,12,0.11548,99612,0.9998848,74.818,s
4,Trentino-Alto Adige,Femmine,13,99606,11,0.11490,99600,0.9998824,73.826,s
4,Trentino-Alto Adige,Femmine,14,99594,12,0.12028,99588,0.9998777,72.835,s
4,Trentino-Alto Adige,Femmine,15,99582,12,0.12424,99576,0.9998740,71.844,s
4,Trentino-Alto Adige,Femmine,16,99570,13,0.12779,99564,0.9998557,70.852,s
4,Trentino-Alto Adige,Femmine,17,99557,16,0.16086,99549,0.9998384,69.861,s
4,Trentino-Alto Adige,Femmine,18,99541,16,0.16243,99533,0.9998309,68.873,s
4,Trentino-Alto Adige,Femmine,19,99525,17,0.17577,99516,0.9997808,67.884,s
4,Trentino-Alto Adige,Femmine,20,99508,26,0.26268,99495,0.9997246,66.896,s
4,Trentino-Alto Adige,Femmine,21,99481,29,0.28819,99467,0.9997059,65.913,s
4,Trentino-Alto Adige,Femmine,22,99453,30,0.30009,99438,0.9997056,64.932,s
4,Trentino-Alto Adige,Femmine,23,99423,29,0.28876,99409,0.9997319,63.951,s
4,Trentino-Alto Adige,Femmine,24,99394,25,0.24734,99382,0.9997683,62.970,s
4,Trentino-Alto Adige,Femmine,25,99370,21,0.21613,99359,0.9997875,61.985,s
4,Trentino-Alto Adige,Femmine,26,99348,21,0.20879,99338,0.9997878,60.998,s
4,Trentino-Alto Adige,Femmine,27,99327,21,0.21569,99317,0.9997742,60.011,s
4,Trentino-Alto Adige,Femmine,28,99306,23,0.23596,99294,0.9997569,59.024,s
4,Trentino-Alto Adige,Femmine,29,99283,25,0.25024,99270,0.9997310,58.038,s
4,Trentino-Alto Adige,Femmine,30,99258,29,0.28776,99243,0.9997054,57.052,s
4,Trentino-Alto Adige,Femmine,31,99229,30,0.30137,99214,0.9997175,56.068,s
4,Trentino-Alto Adige,Femmine,32,99199,26,0.26356,99186,0.9997404,55.085,s
4,Trentino-Alto Adige,Femmine,33,99173,25,0.25558,99160,0.9997297,54.099,s
4,Trentino-Alto Adige,Femmine,34,99148,28,0.28495,99134,0.9996866,53.113,s
4,Trentino-Alto Adige,Femmine,35,99120,34,0.34191,99103,0.9996278,52.128,s
4,Trentino-Alto Adige,Femmine,36,99086,40,0.40240,99066,0.9995818,51.146,s
4,Trentino-Alto Adige,Femmine,37,99046,43,0.43395,99024,0.9995490,50.166,s
4,Trentino-Alto Adige,Femmine,38,99003,46,0.46797,98980,0.9995095,49.188,s
4,Trentino-Alto Adige,Femmine,39,98956,51,0.51303,98931,0.9994198,48.210,s
4,Trentino-Alto Adige,Femmine,40,98906,64,0.64733,98874,0.9993320,47.235,s
4,Trentino-Alto Adige,Femmine,41,98842,68,0.68858,98808,0.9993399,46.265,s
4,Trentino-Alto Adige,Femmine,42,98774,62,0.63157,98742,0.9993515,45.297,s
4,Trentino-Alto Adige,Femmine,43,98711,66,0.66538,98678,0.9993218,44.325,s
4,Trentino-Alto Adige,Femmine,44,98646,68,0.69103,98611,0.9992937,43.354,s
4,Trentino-Alto Adige,Femmine,45,98577,71,0.72167,98542,0.9992467,42.384,s
4,Trentino-Alto Adige,Femmine,46,98506,77,0.78499,98468,0.9991640,41.414,s
4,Trentino-Alto Adige,Femmine,47,98429,87,0.88707,98385,0.9990638,40.446,s
4,Trentino-Alto Adige,Femmine,48,98342,97,0.98544,98293,0.9989782,39.482,s
4,Trentino-Alto Adige,Femmine,49,98245,104,1.05814,98193,0.9989087,38.520,s
4,Trentino-Alto Adige,Femmine,50,98141,110,1.12458,98086,0.9987765,37.560,s
4,Trentino-Alto Adige,Femmine,51,98030,130,1.32246,97966,0.9986094,36.602,s
4,Trentino-Alto Adige,Femmine,52,97901,143,1.45888,97829,0.9984880,35.650,s
4,Trentino-Alto Adige,Femmine,53,97758,153,1.56512,97681,0.9984302,34.701,s
4,Trentino-Alto Adige,Femmine,54,97605,154,1.57450,97528,0.9983038,33.755,s
4,Trentino-Alto Adige,Femmine,55,97451,177,1.81811,97363,0.9980771,32.807,s
4,Trentino-Alto Adige,Femmine,56,97274,197,2.02796,97175,0.9978093,31.866,s
4,Trentino-Alto Adige,Femmine,57,97077,229,2.35387,96962,0.9975342,30.930,s
4,Trentino-Alto Adige,Femmine,58,96848,250,2.57793,96723,0.9972906,30.002,s
4,Trentino-Alto Adige,Femmine,59,96599,274,2.84112,96461,0.9969767,29.078,s
4,Trentino-Alto Adige,Femmine,60,96324,309,3.20604,96170,0.9965753,28.159,s
4,Trentino-Alto Adige,Femmine,61,96015,350,3.64407,95840,0.9963428,27.248,s
4,Trentino-Alto Adige,Femmine,62,95665,351,3.67042,95490,0.9964091,26.346,s
4,Trentino-Alto Adige,Femmine,63,95314,335,3.51109,95147,0.9964080,25.442,s
4,Trentino-Alto Adige,Femmine,64,94980,349,3.67321,94805,0.9959288,24.529,s
4,Trentino-Alto Adige,Femmine,65,94631,423,4.47057,94419,0.9950312,23.618,s
4,Trentino-Alto Adige,Femmine,66,94208,515,5.46935,93950,0.9942093,22.722,s
4,Trentino-Alto Adige,Femmine,67,93692,573,6.11377,93406,0.9934101,21.844,s
4,Trentino-Alto Adige,Femmine,68,93120,658,7.06895,92791,0.9927612,20.975,s
4,Trentino-Alto Adige,Femmine,69,92461,685,7.40985,92119,0.9924020,20.121,s
4,Trentino-Alto Adige,Femmine,70,91776,715,7.78761,91419,0.9918422,19.268,s
4,Trentino-Alto Adige,Femmine,71,91062,777,8.53099,90673,0.9909124,18.415,s
4,Trentino-Alto Adige,Femmine,72,90285,871,9.64906,89849,0.9893831,17.569,s
4,Trentino-Alto Adige,Femmine,73,89414,1037,11.59413,88895,0.9875978,16.735,s
4,Trentino-Alto Adige,Femmine,74,88377,1168,13.21967,87793,0.9863466,15.926,s
4,Trentino-Alto Adige,Femmine,75,87209,1229,14.09291,86594,0.9858335,15.132,s
4,Trentino-Alto Adige,Femmine,76,85980,1224,14.24121,85367,0.9850832,14.342,s
4,Trentino-Alto Adige,Femmine,77,84755,1322,15.60224,84094,0.9831831,13.542,s
4,Trentino-Alto Adige,Femmine,78,83433,1506,18.05088,82680,0.9801948,12.748,s
4,Trentino-Alto Adige,Femmine,79,81927,1769,21.59176,81042,0.9768026,11.973,s
4,Trentino-Alto Adige,Femmine,80,80158,1991,24.83855,79162,0.9730618,11.227,s
4,Trentino-Alto Adige,Femmine,81,78167,2274,29.09142,77030,0.9685683,10.500,s
4,Trentino-Alto Adige,Femmine,82,75893,2568,33.84216,74609,0.9640188,9.799,s
4,Trentino-Alto Adige,Femmine,83,73324,2801,38.19517,71924,0.9595193,9.125,s
4,Trentino-Alto Adige,Femmine,84,70524,3022,42.85699,69013,0.9537676,8.468,s
4,Trentino-Alto Adige,Femmine,85,67501,3359,49.75891,65822,0.9469605,7.824,s
4,Trentino-Alto Adige,Femmine,86,64143,3624,56.49193,62331,0.9380747,7.208,s
4,Trentino-Alto Adige,Femmine,87,60519,4096,67.68398,58471,0.9270954,6.610,s
4,Trentino-Alto Adige,Femmine,88,56423,4429,78.50415,54208,0.9145820,6.053,s
4,Trentino-Alto Adige,Femmine,89,51993,4831,92.92091,49578,0.8994208,5.526,s
4,Trentino-Alto Adige,Femmine,90,47162,5142,109.02209,44591,0.8830726,5.041,s
4,Trentino-Alto Adige,Femmine,91,42020,5286,125.80009,39377,0.8663221,4.597,s
4,Trentino-Alto Adige,Femmine,92,36734,5242,142.68942,34113,0.8481976,4.186,s
4,Trentino-Alto Adige,Femmine,93,31493,5115,162.43203,28935,0.8250620,3.800,s
4,Trentino-Alto Adige,Femmine,94,26377,5008,189.86937,23873,0.7968886,3.440,s
4,Trentino-Alto Adige,Femmine,95,21369,4690,219.45695,19024,0.7705335,3.129,s
4,Trentino-Alto Adige,Femmine,96,16679,4041,242.29031,14659,0.7460754,2.868,s
4,Trentino-Alto Adige,Femmine,97,12638,3403,269.27917,10937,0.7193478,2.625,s
4,Trentino-Alto Adige,Femmine,98,9235,2736,296.21641,7867,0.6924183,2.408,s
4,Trentino-Alto Adige,Femmine,99,6499,2104,323.73055,5447,0.6645431,2.211,s
4,Trentino-Alto Adige,Femmine,100,4395,1551,352.79655,3620,0.6348582,2.031,s
4,Trentino-Alto Adige,Femmine,101,2845,1093,384.21667,2298,0.6037398,1.865,s
4,Trentino-Alto Adige,Femmine,102,1752,728,415.81816,1388,0.5722623,1.717,s
4,Trentino-Alto Adige,Femmine,103,1023,459,448.14155,794,0.5401993,1.583,s
4,Trentino-Alto Adige,Femmine,104,565,272,480.92779,429,0.5078044,1.462,s
4,Trentino-Alto Adige,Femmine,105,293,151,513.90311,218,0.4753397,1.354,s
4,Trentino-Alto Adige,Femmine,106,142,78,546.78995,104,0.4430678,1.257,s
4,Trentino-Alto Adige,Femmine,107,65,37,579.31091,46,0.4112448,1.170,s
4,Trentino-Alto Adige,Femmine,108,27,17,611.20470,19,0.3801091,1.092,s
4,Trentino-Alto Adige,Femmine,109,11,7,642.23225,7,0.3498769,1.023,s
4,Trentino-Alto Adige,Femmine,110,4,3,672.17874,3,0.3207391,0.961,s
4,Trentino-Alto Adige,Femmine,111,1,1,700.86470,1,0.2928531,0.906,s
4,Trentino-Alto Adige,Femmine,112,0,0,728.14816,0,0.2663429,0.857,s
4,Trentino-Alto Adige,Femmine,113,0,0,753.92180,0,0.2413005,0.814,s
4,Trentino-Alto Adige,Femmine,114,0,0,778.11503,0,0.2177851,0.775,s
4,Trentino-Alto Adige,Femmine,115,0,0,800.69217,0,0.1958252,0.741,s
4,Trentino-Alto Adige,Femmine,116,0,0,821.64857,0,0.1754221,0.711,s
